id;name;geoid;geoname;value;datetime
687;Precio de pago desvíos a bajar;;;68.2;2024-05-07T09:00:00+02:00
687;Precio de pago desvíos a bajar;;;8.36;2024-05-07T10:00:00+02:00
687;Precio de pago desvíos a bajar;;;3.5;2024-05-07T11:00:00+02:00
687;Precio de pago desvíos a bajar;;;1.81;2024-05-07T12:00:00+02:00
687;Precio de pago desvíos a bajar;;;0.44;2024-05-07T13:00:00+02:00
687;Precio de pago desvíos a bajar;;;0.44;2024-05-07T14:00:00+02:00
687;Precio de pago desvíos a bajar;;;0.32;2024-05-07T15:00:00+02:00
687;Precio de pago desvíos a bajar;;;-12.84;2024-05-07T16:00:00+02:00
687;Precio de pago desvíos a bajar;;;10.74;2024-05-07T17:00:00+02:00
687;Precio de pago desvíos a bajar;;;2.4;2024-05-07T18:00:00+02:00
687;Precio de pago desvíos a bajar;;;50.18;2024-05-07T19:00:00+02:00
687;Precio de pago desvíos a bajar;;;66.49;2024-05-07T20:00:00+02:00
687;Precio de pago desvíos a bajar;;;77.46;2024-05-07T21:00:00+02:00
687;Precio de pago desvíos a bajar;;;77.2;2024-05-07T22:00:00+02:00
687;Precio de pago desvíos a bajar;;;72.58;2024-05-07T23:00:00+02:00
687;Precio de pago desvíos a bajar;;;61.02;2024-05-08T00:00:00+02:00
687;Precio de pago desvíos a bajar;;;49.61;2024-05-08T01:00:00+02:00
687;Precio de pago desvíos a bajar;;;58.66;2024-05-08T02:00:00+02:00
687;Precio de pago desvíos a bajar;;;35.96;2024-05-08T03:00:00+02:00
687;Precio de pago desvíos a bajar;;;64.79;2024-05-08T04:00:00+02:00
687;Precio de pago desvíos a bajar;;;44.98;2024-05-08T05:00:00+02:00
687;Precio de pago desvíos a bajar;;;37.84;2024-05-08T06:00:00+02:00
687;Precio de pago desvíos a bajar;;;41.13;2024-05-08T07:00:00+02:00
687;Precio de pago desvíos a bajar;;;47.2;2024-05-08T08:00:00+02:00
687;Precio de pago desvíos a bajar;;;58.2;2024-05-08T09:00:00+02:00
687;Precio de pago desvíos a bajar;;;39.35;2024-05-08T10:00:00+02:00
